food_category,food_name,Alpha Tocopherol_Finland,Alpha Tocopherol_France,Alpha Tocopherol_Germany,Alpha Tocopherol_Italy,Alpha Tocopherol_Netherlands,Alpha Tocopherol_Sweden,Alpha Tocopherol_United Kingdom,Alpha Tocopherol_EU_avg,Calcium_Finland,Calcium_France,Calcium_Germany,Calcium_Italy,Calcium_Netherlands,Calcium_Sweden,Calcium_United Kingdom,Calcium_EU_avg,Copper_Finland,Copper_France,Copper_Germany,Copper_Italy,Copper_Netherlands,Copper_Sweden,Copper_United Kingdom,Copper_EU_avg,Iron_Finland,Iron_France,Iron_Germany,Iron_Italy,Iron_Netherlands,Iron_Sweden,Iron_United Kingdom,Iron_EU_avg,Magnesium_Finland,Magnesium_France,Magnesium_Germany,Magnesium_Italy,Magnesium_Netherlands,Magnesium_Sweden,Magnesium_United Kingdom,Magnesium_EU_avg,Niacin Equivalent_Finland,Niacin Equivalent_France,Niacin Equivalent_Germany,Niacin Equivalent_Italy,Niacin Equivalent_Netherlands,Niacin Equivalent_Sweden,Niacin Equivalent_United Kingdom,Niacin Equivalent_EU_avg,Phosphorus_Finland,Phosphorus_France,Phosphorus_Germany,Phosphorus_Italy,Phosphorus_Netherlands,Phosphorus_Sweden,Phosphorus_United Kingdom,Phosphorus_EU_avg,Potassium_Finland,Potassium_France,Potassium_Germany,Potassium_Italy,Potassium_Netherlands,Potassium_Sweden,Potassium_United Kingdom,Potassium_EU_avg,Riboflavin_Finland,Riboflavin_France,Riboflavin_Germany,Riboflavin_Italy,Riboflavin_Netherlands,Riboflavin_Sweden,Riboflavin_United Kingdom,Riboflavin_EU_avg,Selenium_Finland,Selenium_France,Selenium_Germany,Selenium_Italy,Selenium_Netherlands,Selenium_Sweden,Selenium_United Kingdom,Selenium_EU_avg,Thiamine_Finland,Thiamine_France,Thiamine_Germany,Thiamine_Italy,Thiamine_Netherlands,Thiamine_Sweden,Thiamine_United Kingdom,Thiamine_EU_avg,Vitamin B12_Finland,Vitamin B12_France,Vitamin B12_Germany,Vitamin B12_Italy,Vitamin B12_Netherlands,Vitamin B12_Sweden,Vitamin B12_United Kingdom,Vitamin B12_EU_avg,Vitamin B6_Finland,Vitamin B6_France,Vitamin B6_Germany,Vitamin B6_Italy,Vitamin B6_Netherlands,Vitamin B6_Sweden,Vitamin B6_United Kingdom,Vitamin B6_EU_avg,Vitamin E_Finland,Vitamin E_France,Vitamin E_Germany,Vitamin E_Italy,Vitamin E_Netherlands,Vitamin E_Sweden,Vitamin E_United Kingdom,Vitamin E_EU_avg,Vitamin K_Finland,Vitamin K_France,Vitamin K_Germany,Vitamin K_Italy,Vitamin K_Netherlands,Vitamin K_Sweden,Vitamin K_United Kingdom,Vitamin K_EU_avg,Zinc_Finland,Zinc_France,Zinc_Germany,Zinc_Italy,Zinc_Netherlands,Zinc_Sweden,Zinc_United Kingdom,Zinc_EU_avg
Milk and dairy products,"Cream, plain",340.748,325.808,266.897,249.82,244.554,238.138,174.03,262.8564285714286,99.0,94.6,80.0,78.0,79.0,72.0,49.0,78.8,0.008,0.006,0.006,0.006,0.01,0.008,0.01,0.0077142857142857,0.1,0.08,0.03,,,0.07,0.06,0.068,10.0,9.28,10.0,9.0,8.0,8.0,5.0,8.468571428571428,0.7,0.63,0.68,0.63,1.2,0.67,0.9,0.7728571428571429,100.0,90.0,63.0,61.0,58.0,56.0,52.0,68.57142857142857,130.0,130.0,112.0,100.0,97.0,100.0,65.0,104.85714285714286,0.17,0.17,0.15,0.11,0.12,0.09,0.19,0.1428571428571428,2.4,2.2,1.3,2.2,1.0,1.4,3.0,1.9285714285714288,0.03,0.024,0.025,0.02,0.02,0.03,0.02,0.0241428571428571,0.3,0.12,0.4,0.12,0.2,0.26,0.6,0.2857142857142857,0.04,0.034,0.036,0.034,0.024,0.03,0.01,0.0297142857142857,,0.74,0.71,0.74,1.0,,1.64,0.966,3.8,,,,,3.8,,3.8,0.3,0.244,0.26,0.28,0.18,0.31,0.2,0.2534285714285714
Milk and dairy products,"Cream, plain, QUAL Half fat or medium fat",331.689,295.242,351.377,295.242,332.082,347.689,281.63,319.2787142857143,100.0,97.0,105.0,97.0,106.0,105.0,89.0,99.85714285714286,0.009,0.07,0.008,0.07,0.01,0.009,0.01,0.0265714285714285,0.1,0.04,0.04,0.04,,0.05,,0.054,10.0,8.5,13.0,8.5,10.0,11.0,8.0,9.857142857142858,0.75,0.772,0.772,0.772,1.05,0.73,0.6,0.7779999999999999,100.0,70.0,83.0,70.0,81.0,83.0,79.0,80.85714285714286,120.0,118.0,148.0,118.0,133.0,147.0,104.0,126.85714285714286,0.16,0.16,0.198,0.16,0.16,0.13,0.19,0.1654285714285714,2.7,0.5,1.29,0.5,1.0,1.7,1.0,1.2414285714285715,0.03,0.03,0.033,0.03,0.03,0.04,0.03,0.0318571428571428,0.3,0.3,1.0,0.3,0.31,0.38,0.4,0.4271428571428571,0.04,0.03,0.047,0.03,0.032,0.04,0.03,0.0355714285714285,,0.36,0.936,0.36,0.5,,0.47,0.5252000000000001,1.1,,,,,1.1,,1.1,0.3,0.28,0.343,0.28,0.3,0.41,0.3,0.3161428571428571
Milk and dairy products,"Cream, plain, QUAL Low fat (naturally or reduced)",141.155,336.67,351.41,336.67,263.756,318.845,263.756,287.466,,105.0,105.0,105.0,,78.8,,98.45,0.005,0.01,0.008,0.01,0.01,0.005,0.01,0.0082857142857142,0.1,0.04,0.04,0.04,,0.06,,0.056,6.1,10.0,13.0,10.0,12.0,10.3,12.0,10.485714285714286,0.8,0.8,0.805,0.8,0.9,0.8,0.9,0.8292857142857144,50.4,80.0,83.0,80.0,95.0,86.2,95.0,81.37142857142855,82.8,140.0,148.0,140.0,155.0,141.9,155.0,137.5285714285714,0.1,0.17,0.198,0.17,0.19,0.17,0.19,0.1697142857142857,1.5,1.3,1.3,1.3,1.0,2.46,1.0,1.4085714285714286,0.02,0.04,0.033,0.04,0.04,0.03,0.04,0.0347142857142857,0.2,0.3,1.0,0.3,0.37,0.31,0.37,0.4071428571428571,0.03,0.04,0.047,0.04,0.036,0.05,0.036,0.0398571428571428,,0.23,0.936,0.23,0.2,,0.2,0.3592,0.5,,,,,0.5,,0.5,0.2,0.34,0.343,0.34,0.38,0.39,0.38,0.339
Milk and dairy products,Créme fraiche and other mild variants of sour cream,306.4,325.721,210.136,325.721,235.237,260.813,204.82,266.97828571428573,70.0,94.6,70.0,94.6,70.0,79.0,58.0,76.60000000000001,0.007,0.006,0.016,0.006,0.01,0.007,0.01,0.0088571428571428,0.1,0.08,0.1,0.08,,0.07,0.11,0.09,4.9,9.28,8.0,9.28,8.0,8.0,6.0,7.637142857142857,0.483,0.543,0.54,0.543,0.983,0.446,0.54,0.5825714285714286,110.0,90.0,50.0,90.0,58.0,62.0,58.0,74.0,120.0,130.0,80.0,130.0,97.0,110.0,81.0,106.85714285714286,0.16,0.17,0.13,0.17,0.12,0.1,0.21,0.1514285714285714,2.2,2.2,1.29,2.2,1.0,1.5,,1.731666666666667,0.03,0.024,0.03,0.024,0.02,0.03,0.02,0.0254285714285714,0.2,0.12,0.3,0.12,0.2,0.18,0.2,0.1885714285714285,0.02,0.034,0.03,0.034,0.024,0.03,0.01,0.026,,0.74,0.98,0.74,0.9,,0.72,0.8160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.244,0.31,0.244,0.18,0.34,0.2,0.2454285714285714
Milk and dairy products,"Créme fraiche and other mild variants of sour cream, QUAL Half fat or medium fat",242.1512,295.207,263.782,295.207,313.557,327.6012,308.807,292.3303428571429,100.0,97.0,75.0,97.0,101.0,99.0,95.0,94.85714285714286,0.0042,0.07,,0.07,0.01,0.0042,0.01,0.0280666666666666,0.1,0.04,0.06,0.04,,0.05,0.1,0.065,2.9,8.5,,8.5,10.0,10.0,9.0,8.15,0.617,0.737,0.737,0.737,0.617,0.587,0.737,0.6812857142857143,66.0,70.0,67.0,70.0,75.0,78.0,81.0,72.42857142857143,72.0,118.0,120.0,118.0,126.0,139.0,122.0,116.42857142857144,0.1,0.16,0.2,0.16,0.15,0.13,0.21,0.1585714285714285,1.3,0.5,1.29,0.5,1.0,1.7,4.0,1.47,0.02,0.03,0.02,0.03,0.03,0.04,0.02,0.0271428571428571,0.1,0.3,,0.3,0.31,0.23,0.2,0.24,0.01,0.03,0.02,0.03,0.03,0.04,0.01,0.0242857142857142,,0.36,0.745,0.36,0.4,,0.42,0.4569999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.28,,0.28,0.32,0.4,0.3,0.2799999999999999
Milk and dairy products,"Créme fraiche and other mild variants of sour cream, QUAL Low fat (naturally or reduced)",389.209,336.71,323.243,336.71,361.495,389.209,323.243,351.4027142857143,114.0,105.0,100.0,105.0,122.0,114.0,100.0,108.57142857142856,0.009,0.01,0.023,0.01,0.009,0.009,0.023,0.0132857142857142,,0.04,0.13,0.04,0.057,,0.13,0.0794,11.1,10.0,11.0,10.0,11.1,11.1,11.0,10.757142857142856,0.84,0.84,0.84,0.84,0.825,0.84,0.84,0.8378571428571427,95.5,80.0,80.0,80.0,90.6,95.5,80.0,85.94285714285715,167.0,140.0,130.0,140.0,136.0,167.0,130.0,144.28571428571428,0.17,0.17,0.17,0.17,0.176,0.17,0.17,0.1708571428571428,1.5,1.3,1.63,1.3,1.63,1.5,1.63,1.4985714285714284,0.04,0.04,0.04,0.04,0.039,0.04,0.04,0.0398571428571428,0.33,0.3,0.5,0.3,0.232,0.33,0.5,0.356,0.04,0.04,0.04,0.04,0.036,0.04,0.04,0.0394285714285714,,0.23,0.6,0.23,0.231,,0.6,0.3782,0.4,,,,,0.4,,0.4,0.39,0.34,0.4,0.34,0.422,0.39,0.4,0.3831428571428571
Milk and dairy products,Cultured buttermilk,407.979,352.068,352.068,352.068,352.068,407.979,352.068,368.0425714285714,125.0,108.0,108.0,108.0,108.0,125.0,108.0,112.85714285714286,0.009,0.01,0.01,0.01,0.01,0.009,0.01,0.0097142857142857,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.1714285714285714,100.0,90.0,90.0,90.0,90.0,100.0,90.0,92.85714285714286,170.0,141.0,141.0,141.0,141.0,170.0,141.0,149.28571428571428,0.19,0.18,0.18,0.18,0.18,0.19,0.18,0.1828571428571428,2.8,1.0,1.0,1.0,1.0,2.8,1.0,1.5142857142857142,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.4,0.29,0.29,0.29,0.29,0.4,0.29,0.3214285714285714,0.05,0.038,0.038,0.038,0.038,0.05,0.038,0.0414285714285714,,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,0.4,0.41,0.41,0.41,0.41,0.4,0.41,0.4071428571428571
Milk and dairy products,Custard,358.1322,508.351,367.756,508.351,304.724,,313.36,393.4457,107.6,154.0,110.0,154.0,90.0,,91.0,117.76666666666668,0.0152,0.14,0.035,0.14,,,,0.08255,0.3,0.9,0.582,0.9,,,0.05,0.5464,10.8,4.3,11.0,4.3,10.0,,9.0,8.233333333333334,0.167,0.875,0.875,0.875,0.167,,0.4,0.5598333333333333,98.0,110.0,117.0,110.0,74.0,,83.0,98.66666666666669,140.3,237.0,127.0,237.0,130.0,,129.0,166.71666666666667,0.16,0.22,0.165,0.22,0.12,,0.19,0.1791666666666666,4.9,1.1,,1.1,1.0,,1.0,1.82,0.03,0.036,0.044,0.036,0.02,,0.12,0.0476666666666666,0.5,0.07,0.4,0.07,0.26,,0.2,0.25,0.06,0.06,0.046,0.06,0.027,,0.01,0.0438333333333333,,0.11,0.429,0.11,0.1,,0.29,0.2077999999999999,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,0.71,0.58,0.71,0.29,,0.3,0.515
Milk and dairy products,"Evaporated milk (liquid, unsweetened)",1020.449,1020.449,1020.449,802.271,748.685,1020.449,943.357,939.4441428571428,315.0,315.0,315.0,240.0,212.0,315.0,290.0,286.0,0.027,0.027,0.027,0.027,,0.027,0.02,0.0258333333333333,0.12,0.12,0.12,0.1,0.1,0.12,0.26,0.1342857142857142,35.0,35.0,35.0,35.0,21.0,35.0,29.0,32.142857142857146,2.427,2.427,2.427,2.427,2.427,2.427,2.427,2.427,246.0,246.0,246.0,200.0,206.0,246.0,260.0,235.7142857142857,420.0,420.0,420.0,323.0,306.0,420.0,360.0,381.2857142857143,0.48,0.48,0.48,0.35,0.32,0.48,0.42,0.43,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.088,0.088,0.088,0.06,0.04,0.088,0.07,0.0745714285714285,0.5,0.5,0.5,0.5,0.38,0.5,0.1,0.4257142857142857,0.077,0.077,0.077,0.077,0.048,0.077,0.07,0.0718571428571428,,0.23,0.23,0.23,0.1,,0.19,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.65,1.0,0.9,0.9357142857142858
Milk and dairy products,"Extra hard cheese (parmesan, grana type)",2362.58,2215.967,2282.461,2215.967,2016.079,2362.58,1915.06,2195.8134285714286,1380.0,1228.0,1176.0,1228.0,1109.0,1380.0,1025.0,1218.0,0.03,0.195,0.86,0.195,0.03,0.03,0.84,0.3114285714285714,1.0,0.7,0.37,0.7,0.9,1.0,0.8,0.7814285714285714,51.0,48.0,43.0,48.0,38.0,51.0,41.0,45.71428571428572,9.13,9.128,9.03,9.128,8.95,9.13,9.1,9.085142857142856,810.0,804.0,871.0,804.0,729.0,810.0,680.0,786.8571428571429,107.0,118.0,175.0,118.0,125.0,107.0,152.0,128.85714285714286,0.39,0.35,0.167,0.35,0.486,0.39,0.32,0.3504285714285714,6.0,23.0,28.0,23.0,28.0,6.0,24.0,19.714285714285715,0.04,0.027,0.029,0.027,0.029,0.04,0.03,0.0317142857142857,1.6,2.85,2.0,2.85,1.6,1.6,3.3,2.257142857142857,0.1,0.1,0.065,0.1,0.049,0.1,0.11,0.0891428571428571,,0.767,1.0,0.767,0.765,,0.76,0.8118000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.7,5.94,6.7,3.87,3.2,5.1,4.958571428571429
Milk and dairy products,Filmjölk,381.84,381.84,381.84,381.84,381.84,381.84,381.84,381.84,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,,,,,,,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8000000000000005,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,0.07,0.07,0.07,0.07,,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
Milk and dairy products,"Filmjölk, QUAL Low fat (naturally or reduced)",391.8,391.8,391.8,391.8,391.8,391.8,391.8,391.80000000000007,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,,,,,,,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8000000000000005,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,0.01,0.01,0.01,0.01,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
Milk and dairy products,Firm brined cheese (ricotta salata type),526.668,588.02,526.668,588.02,537.903,526.668,537.903,547.407142857143,216.0,300.0,216.0,300.0,240.0,216.0,240.0,246.8571428571429,,0.021,,0.021,,,,0.021,0.16,0.4,0.16,0.4,0.4,0.16,0.4,0.2971428571428571,15.0,11.0,15.0,11.0,13.0,15.0,13.0,13.285714285714286,2.933,2.933,2.933,2.933,2.933,2.933,2.933,2.933,146.0,164.0,146.0,164.0,170.0,146.0,170.0,158.0,146.0,108.0,146.0,108.0,110.0,146.0,110.0,124.85714285714286,0.24,0.19,0.24,0.19,0.19,0.24,0.19,0.2114285714285713,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.0242857142857142,0.6,0.34,0.6,0.34,0.3,0.6,0.3,0.44,0.05,0.036,0.05,0.036,0.03,0.05,0.03,0.0402857142857142,,0.19,0.255,0.19,0.03,,0.03,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.23,,1.23,1.3,,1.3,1.265
Milk and dairy products,Firm-ripened bloomy (white mould) or washed rind cheese,1244.73,1244.73,1244.73,1244.73,1244.73,1244.73,1244.73,1244.7299999999998,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999999999999,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,0.5,0.5,0.5,0.5,,0.5,0.5,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Milk and dairy products,Firm-ripened blue mould-veined cheese,1032.54,1055.67,1055.67,1063.12,1032.54,1032.54,1055.67,1046.821428571429,540.0,540.0,540.0,530.0,540.0,540.0,540.0,538.5714285714286,0.07,0.07,0.07,0.09,0.07,0.07,0.07,0.0728571428571428,0.14,0.14,0.14,0.4,0.14,0.14,0.14,0.1771428571428571,23.0,23.0,23.0,33.0,23.0,23.0,23.0,24.428571428571427,6.0,6.0,6.0,5.7,6.0,6.0,6.0,5.957142857142857,360.0,360.0,360.0,400.0,360.0,360.0,360.0,365.7142857142857,96.7,120.0,120.0,91.0,96.7,96.7,120.0,105.87142857142858,0.5,0.5,0.5,0.65,0.5,0.5,0.5,0.5214285714285715,15.0,15.0,15.0,6.0,15.0,15.0,15.0,13.714285714285714,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,1.23,1.2,1.2,0.4,1.23,1.23,1.2,1.0985714285714283,0.23,0.06,0.06,0.09,0.23,0.23,0.06,0.1371428571428571,,0.76,0.76,0.55,0.76,,0.76,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,5.1,1.6,5.1,5.1,5.1,4.6000000000000005
Milk and dairy products,"Firm-ripened cheese with added herbs, spices or other ingredients",0.41,0.22,0.05,0.05,0.05,0.38,0.46,0.2314285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.17,,,,0.33,0.41,0.3175,,,,,,,,,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milk and dairy products,Firm/semi-hard cheese (gouda and edam type),1524.106,1446.27,1775.313,1446.27,1246.354,1524.106,1437.29,1485.6727142857146,893.0,796.0,958.0,796.0,607.0,893.0,795.0,819.7142857142857,0.086,0.07,0.04,0.07,0.086,0.086,0.04,0.0682857142857142,0.2,0.32,0.28,0.32,0.17,0.2,0.3,0.2557142857142857,30.0,27.5,33.0,27.5,26.8,30.0,34.0,29.82857142857143,5.77,6.17,5.77,6.17,5.77,5.77,6.2,5.945714285714287,510.0,507.0,650.0,507.0,530.0,510.0,508.0,531.7142857142857,80.0,102.0,123.0,102.0,71.4,80.0,89.0,92.48571428571428,0.36,0.28,0.161,0.28,0.33,0.36,0.35,0.303,41.0,18.0,17.48,18.0,17.48,41.0,14.0,23.85142857142857,0.03,0.03,0.015,0.03,0.05,0.03,0.03,0.0307142857142857,2.1,1.7,1.9,1.7,1.38,2.1,2.1,1.854285714285714,0.06,0.07,0.037,0.07,0.09,0.06,0.09,0.0681428571428571,,0.53,0.76,0.53,0.658,,0.48,0.5916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.3,4.25,6.3,4.0,4.2,3.8,4.721428571428571
Milk and dairy products,"Firm/semi-hard cheese (gouda and edam type), QUAL Half fat or medium fat",1605.26,1776.62,1776.62,1776.62,1368.857,1605.26,1777.05,1669.4695714285713,939.0,958.0,958.0,958.0,705.0,939.0,958.0,916.4285714285714,0.05,0.04,0.04,0.04,0.086,0.05,0.04,0.0494285714285714,0.2,0.28,0.28,0.28,0.23,0.2,0.28,0.25,34.0,33.0,33.0,33.0,30.8,34.0,33.0,32.971428571428575,7.1,7.1,7.1,7.1,7.1,7.1,7.8,7.2,550.0,650.0,650.0,650.0,550.0,550.0,650.0,607.1428571428571,70.0,123.0,123.0,123.0,70.9,70.0,123.0,100.41428571428573,0.4,0.35,0.35,0.35,0.32,0.4,0.35,0.36,49.6,20.0,20.0,20.0,20.0,49.6,20.0,28.457142857142856,0.03,0.05,0.05,0.05,0.06,0.03,0.05,0.0457142857142857,2.1,2.2,2.2,2.2,1.6,2.1,2.2,2.085714285714286,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.0742857142857142,,0.48,0.48,0.48,0.281,,0.21,0.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.25,4.25,4.25,4.0,4.1,4.25,4.171428571428572
Milk and dairy products,"Firm/semi-hard cheese (gouda and edam type), QUAL Low fat (naturally or reduced)",1774.81,1144.157,1775.587,1144.157,1774.81,1774.81,1775.587,1594.8454285714286,958.0,670.0,958.0,670.0,958.0,958.0,958.0,875.7142857142857,0.04,0.09,0.04,0.09,0.04,0.04,0.04,0.0542857142857142,0.28,0.23,0.28,0.23,0.28,0.28,0.28,0.2657142857142857,33.0,25.0,33.0,25.0,33.0,33.0,33.0,30.714285714285715,5.6,6.067,6.067,6.067,5.6,5.6,6.067,5.866857142857143,650.0,337.0,650.0,337.0,650.0,650.0,650.0,560.5714285714286,123.0,101.0,123.0,101.0,123.0,123.0,123.0,116.71428571428572,0.35,0.32,0.35,0.32,0.35,0.35,0.35,0.3414285714285714,17.0,20.0,17.0,20.0,17.0,17.0,17.0,17.857142857142858,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.0528571428571428,2.2,1.6,2.2,1.6,2.2,2.2,2.2,2.0285714285714285,0.07,0.08,0.07,0.08,0.07,0.07,0.07,0.0728571428571428,,0.31,0.48,0.31,0.17,,0.48,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,4.0,4.25,4.0,4.25,4.25,4.25,4.178571428571429
Milk and dairy products,Flavoured milks,277.09,355.82,394.234,355.82,0.08,277.09,,276.689,74.4,96.0,100.0,96.0,,74.4,,88.16,0.15,0.11,0.15,0.11,0.08,0.15,,0.125,0.15,0.21,0.38,0.21,,0.15,,0.2199999999999999,8.3,14.0,29.0,14.0,,8.3,,14.72,0.82,0.82,0.837,0.82,,0.82,,0.8234,74.6,82.0,98.0,82.0,,74.6,,82.24000000000001,118.0,162.0,165.0,162.0,,118.0,,145.0,0.16,0.17,0.149,0.17,,0.16,,0.1618,2.5,1.6,2.5,1.6,,2.5,,2.14,0.05,0.04,0.037,0.04,,0.05,,0.0434,0.39,0.27,0.3,0.27,,0.39,,0.324,0.06,0.03,0.034,0.03,,0.06,,0.0428,,0.07,0.079,0.07,,,,0.073,0.4,,,,,0.4,,0.4,0.4,0.37,0.568,0.37,,0.4,,0.4216
Milk and dairy products,Flavoured sour cream,306.68,251.198,251.198,251.198,251.198,306.68,251.198,267.05000000000007,97.1,80.0,80.0,80.0,80.0,97.1,80.0,84.88571428571429,0.01,0.018,0.018,0.018,0.018,0.01,0.018,0.0157142857142857,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.1071428571428571,9.4,9.0,9.0,9.0,9.0,9.4,9.0,9.114285714285714,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,59.6,60.0,60.0,60.0,60.0,59.6,60.0,59.88571428571429,139.0,100.0,100.0,100.0,100.0,139.0,100.0,111.14285714285714,0.16,0.15,0.15,0.15,0.15,0.16,0.15,0.1528571428571428,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.3714285714285714,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.0328571428571428,,0.9,0.9,0.9,0.9,,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.32,0.32,0.32,0.32,0.4,0.32,0.3428571428571428
Milk and dairy products,"Flavoured sour cream, QUAL Half fat or medium fat",323.073,323.073,323.073,323.073,323.073,323.073,323.073,323.0729999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0229999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7000000000000001,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.1699999999999999,,,,,,,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,0.6,0.6,0.6,0.6,,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3999999999999999
